DATE,STATION_ID,NAME,COUNTRY,YEAR,MONTH,TMAX,BASELINE,ZSCORE,EVENT_TYPE,SEVERITY
2022-04-03,TH000048378,PHITSANULOK/SARIT,Thailand,2022,4,28.5,37.35444685466383,-4.0707520117272775,Cold Snap,4.07
2006-10-11,BXM00096315,BRUNEI INTL,Brunei,2006,10,26.9,32.14241706161138,-4.065733231193574,Cold Snap,4.07
2015-09-25,RP000098836,ZAMBOANGA,Philippines,2015,9,27.0,32.8456057007126,-4.056718863300756,Cold Snap,4.06
2020-10-19,TH000048356,SAKON NAKHON,Thailand,2020,10,24.5,31.714516129032216,-4.055585409008917,Cold Snap,4.06
2017-12-27,TH000048430,PRACHIN BURI,Thailand,2017,12,24.7,32.89775862068968,-4.064843520855885,Cold Snap,4.06
2020-10-25,IDM00097722,AMAHAI,Indonesia,2020,10,33.8,30.447323340471076,4.056994434530581,Heatwave,4.06
2001-08-01,IDM00096091,KIJANG,Indonesia,2001,8,25.8,31.11471389645779,-4.05998233555132,Cold Snap,4.06
2009-01-12,MYM00096471,KOTA KINABALU INTL,Malaysia,2009,1,26.4,31.46150234741784,-4.062627239771165,Cold Snap,4.06
2015-04-20,ID000097560,BIAK/FRANS KAISIEPO,Indonesia,2015,4,26.5,30.520754716981124,-4.056206191454282,Cold Snap,4.06
2008-05-12,IDM00096033,MEDAN/BELAWAN,Indonesia,2008,5,36.0,32.0008097165992,4.0633263425451895,Heatwave,4.06
2002-08-18,VMW00041010,NHA TRANG,Vietnam,2002,8,26.8,32.68918205804747,-4.059307506687584,Cold Snap,4.06
2007-08-03,VMW00041010,NHA TRANG,Vietnam,2007,8,26.8,32.68918205804747,-4.059307506687584,Cold Snap,4.06
2018-06-28,IDM00096295,RADIN INTEN II,Indonesia,2018,6,27.0,32.12421307506052,-4.056594917952692,Cold Snap,4.06
2021-07-25,TH000048462,ARANYAPRATHET,Thailand,2021,7,26.8,33.55135658914731,-4.060656383409166,Cold Snap,4.06
2022-12-25,IDM00097240,MATARAM-LOMBOK INTL AIRPORT,Indonesia,2022,12,26.2,31.811627906976735,-4.060469351662236,Cold Snap,4.06
2012-02-03,IDM00096087,BATAM/HANG NADIM,Indonesia,2012,2,26.6,30.94361948955915,-4.063036934596477,Cold Snap,4.06
2023-02-04,IDM00096087,BATAM/HANG NADIM,Indonesia,2023,2,26.6,30.94361948955915,-4.063036934596477,Cold Snap,4.06
2022-07-06,IDM00096741,JAKARTA/TANJUNG PRIOK,Indonesia,2022,7,28.6,32.50868596881959,-4.063096785450452,Cold Snap,4.06
2016-01-27,TH000048477,SATTAHIP,Thailand,2016,1,27.0,32.69260869565219,-4.061333098191791,Cold Snap,4.06
2005-01-17,TH000048501,KHLONG YAI,Thailand,2005,1,27.3,32.10540540540541,-4.059101453673581,Cold Snap,4.06
2019-04-13,IDM00096535,PALOH,Indonesia,2019,4,27.4,32.34634146341463,-4.062114551772243,Cold Snap,4.06
2017-12-27,BMM00048097,YANGON INTL,Myanmar,2017,12,27.2,33.26059957173449,-4.059151453012683,Cold Snap,4.06
2020-04-27,TH000048551,SURAT THANI,Thailand,2020,4,27.5,35.52713936430319,-4.061244693117668,Cold Snap,4.06
2015-02-09,ID000096745,JAKARTA/OBSERVATORY,Indonesia,2015,2,24.8,31.018691588785025,-4.057685230591355,Cold Snap,4.06
2004-05-22,RPM00098328,BAGUIO,Philippines,2004,5,17.0,24.963444639718794,-4.058250604728796,Cold Snap,4.06
2001-01-13,TH000048568,SONGKHLA,Thailand,2001,1,26.5,29.963774403470754,-4.063581994047698,Cold Snap,4.06
2010-04-21,IDM00097230,DENPASAR NGURAH RAI,Indonesia,2010,4,27.8,31.115765765765758,-4.05948077792091,Cold Snap,4.06
2022-01-02,MYM00048665,MALACCA,Malaysia,2022,1,24.9,31.92288401253918,-4.061048016797759,Cold Snap,4.06
2019-03-06,IDM00096741,JAKARTA/TANJUNG PRIOK,Indonesia,2019,3,26.8,31.984065934065935,-4.055413336020286,Cold Snap,4.06
2009-07-31,ID000097690,JAYAPURA/SENTANI,Indonesia,2009,7,25.8,32.3150819672131,-4.059243633325781,Cold Snap,4.06
2010-08-23,IDM00096839,ACHMAD YANI,Indonesia,2010,8,29.0,33.53096446700509,-4.0634173563344484,Cold Snap,4.06
2008-12-08,MYM00048665,MALACCA,Malaysia,2008,12,25.4,31.55168918918918,-4.063499364193728,Cold Snap,4.06
2003-08-28,IDM00096195,SULTAN THAHA,Indonesia,2003,8,27.0,32.40777777777779,-4.057662348260658,Cold Snap,4.06
2015-03-12,IDM00097096,KASIGUNCU,Indonesia,2015,3,28.8,32.10878661087864,-4.056449572350742,Cold Snap,4.06
2011-09-11,IDM00096001,MAIMUN SALEH,Indonesia,2011,9,25.2,31.009962406015017,-4.061909674987872,Cold Snap,4.06
2008-02-05,ID000097560,BIAK/FRANS KAISIEPO,Indonesia,2008,2,25.6,30.313840830449823,-4.056691038023464,Cold Snap,4.06
2020-10-19,TH000048383,MUKDAHAN,Thailand,2020,10,24.2,32.45727109515261,-4.063294039016213,Cold Snap,4.06
2007-07-06,TH000048456,DON MUANG,Thailand,2007,7,27.3,33.56629834254146,-4.056801199388526,Cold Snap,4.06
2021-08-17,IDM00096249,H AS HANANDJOEDDIN,Indonesia,2021,8,26.7,32.43096646942801,-4.058417474965524,Cold Snap,4.06
2002-10-25,IDM00097300,WAI OTI,Indonesia,2002,10,37.8,33.63491686460808,4.0538872988723,Heatwave,4.05
2006-05-26,IDM00097630,FAK-FAK/TOREA,Indonesia,2006,5,25.8,29.731428571428562,-4.050418502765081,Cold Snap,4.05
2012-07-19,IDM00096933,SURABAYA/PERAK,Indonesia,2012,7,29.6,32.92145110410094,-4.053835565923733,Cold Snap,4.05
2013-03-04,TH000048330,PHRAE,Thailand,2013,3,28.1,36.403990024937684,-4.045203511854989,Cold Snap,4.05
2021-05-31,IDM00097406,GALELA/GAMARMALAMU,Indonesia,2021,5,27.4,32.4190769230769,-4.045859148805288,Cold Snap,4.05
2019-04-20,IDM00096655,TJILIK RIWUT,Indonesia,2019,4,27.0,32.81666666666666,-4.054257777184098,Cold Snap,4.05
2006-12-26,SNM00048698,SINGAPORE CHANGI INTL,Singapore,2006,12,25.0,30.84262295081969,-4.047781094838849,Cold Snap,4.05
2010-04-01,IDM00097700,NAMLEA/BURU ISLAND,Indonesia,2010,4,28.0,31.401084010840083,-4.04736073649065,Cold Snap,4.05
2016-01-25,TH000048356,SAKON NAKHON,Thailand,2016,1,18.0,29.58815533980583,-4.0518973291125135,Cold Snap,4.05
2002-09-18,VMM00048826,PHU LIEN,Vietnam,2002,9,23.5,31.571847507331384,-4.05043941244476,Cold Snap,4.05
2021-10-28,TH000048462,ARANYAPRATHET,Thailand,2021,10,26.5,32.7922178988327,-4.052815128523177,Cold Snap,4.05
2005-01-10,IDM00096751,BOGOR/CITEKO,Indonesia,2005,1,32.4,24.939473684210554,4.0469824163987145,Heatwave,4.05
2014-12-29,IDM00096033,MEDAN/BELAWAN,Indonesia,2014,12,25.6,30.36363636363638,-4.04713772377789,Cold Snap,4.05
2002-08-31,BMM00048097,YANGON INTL,Myanmar,2002,8,38.0,30.863614457831307,4.046892101106046,Heatwave,4.05
2020-12-01,TH000048568,SONGKHLA,Thailand,2020,12,24.4,29.898286937901513,-4.050041907253453,Cold Snap,4.05
2018-01-11,LAM00048938,SAYABOURY,Laos,2018,1,15.4,28.331699346405223,-4.054717918659116,Cold Snap,4.05
2016-12-29,ID000097980,MERAUKE/MOPAH,Indonesia,2016,12,27.2,32.54018126888218,-4.046775868229052,Cold Snap,4.05
2011-03-03,RP000098444,LEGASPI,Philippines,2011,3,24.5,30.43469387755104,-4.049507701937473,Cold Snap,4.05
2015-06-27,TH000048480,CHANTHABURI,Thailand,2015,6,26.4,32.447892720306506,-4.05371633202953,Cold Snap,4.05
2021-09-02,IDM00096179,DABO,Indonesia,2021,9,26.2,31.33886639676114,-4.047588455563313,Cold Snap,4.05
2010-08-15,RP000098836,ZAMBOANGA,Philippines,2010,8,27.0,32.92812500000004,-4.049691210407951,Cold Snap,4.05
2009-10-01,TH000048456,DON MUANG,Thailand,2009,10,26.1,32.6850267379679,-4.045814379668431,Cold Snap,4.05
2011-03-15,IDM00097796,KOKONAO/TIMUKA,Indonesia,2011,3,27.0,32.675112107623306,-4.047221187780945,Cold Snap,4.05
2018-12-25,IDM00097430,BABULLAH,Indonesia,2018,12,36.4,31.167919799498716,4.05429229019969,Heatwave,4.05
2002-09-23,TH000048475,HUA HIN,Thailand,2002,9,26.2,32.456613756613756,-4.0496781036144975,Cold Snap,4.05
2013-10-27,TH000048303,CHIANG RAI,Thailand,2013,10,24.2,31.330395683453297,-4.054182231475611,Cold Snap,4.05
2009-02-08,IDM00096937,SURABAYA/GEDANGAN,Indonesia,2009,2,27.6,33.14254545454546,-4.047142761491356,Cold Snap,4.05
2010-08-19,IDM00097580,SARMI/ORAI,Indonesia,2010,8,35.4,31.04769647696479,4.0450865079090175,Heatwave,4.05
2011-03-18,TH000048328,LAMPANG,Thailand,2011,3,26.5,37.26229050279331,-4.050263958248559,Cold Snap,4.05
2020-04-28,IDM00096615,RAHADI USMAN,Indonesia,2020,4,27.7,32.28053333333334,-4.046596182986811,Cold Snap,4.05
2011-03-23,TH000048425,SUPHAN BURI,Thailand,2011,3,28.0,36.153146853146886,-4.050145440995015,Cold Snap,4.05
2007-09-16,IDM00096109,SULTAN SYARIF KASIM II,Indonesia,2007,9,27.2,32.88325688073396,-4.049772528802985,Cold Snap,4.05
2009-10-01,TH000048400,NAKHON SAWAN,Thailand,2009,10,26.7,33.18464106844744,-4.048488395814875,Cold Snap,4.05
2013-05-03,RPM00098134,BASCO RADAR,Philippines,2013,5,23.0,29.80690909090909,-4.036086224807599,Cold Snap,4.04
2023-05-28,ID000097372,KUPANG/ELTARI,Indonesia,2023,5,27.8,32.55657568238213,-4.038632572216803,Cold Snap,4.04
2000-02-09,RPM00098446,VIRAC,Philippines,2000,2,24.5,29.581190476190482,-4.043045646064296,Cold Snap,4.04
2006-04-21,IDM00096797,TEGAL,Indonesia,2006,4,28.4,32.06397228637413,-4.035951110989927,Cold Snap,4.04
2019-06-08,IDM00097120,MAJENE,Indonesia,2019,6,27.5,31.000487804878052,-4.041949912720453,Cold Snap,4.04
2008-02-29,MY000048657,KUANTAN,Malaysia,2008,2,25.0,31.087676056338033,-4.041674988262198,Cold Snap,4.04
2007-07-25,IDM00096633,SEPINGGAN,Indonesia,2007,7,26.3,30.381672025723464,-4.039506397518122,Cold Snap,4.04
2008-10-25,ID000097014,MENADO/ SAM RATULAN,Indonesia,2008,10,27.8,32.77986348122866,-4.04097299615225,Cold Snap,4.04
2005-10-24,ID000096925,SANGKAPURA (BAWEAN,Indonesia,2005,10,28.4,31.933183856502264,-4.038364451900419,Cold Snap,4.04
2008-10-26,ID000096925,SANGKAPURA (BAWEAN,Indonesia,2008,10,28.4,31.933183856502264,-4.038364451900419,Cold Snap,4.04
2010-10-26,ID000096925,SANGKAPURA (BAWEAN,Indonesia,2010,10,28.4,31.933183856502264,-4.038364451900419,Cold Snap,4.04
2017-05-29,IDM00096791,CIREBON/JATIWANGI,Indonesia,2017,5,29.0,33.400000000000006,-4.043713987247154,Cold Snap,4.04
2011-04-09,RP000098429,NINOY AQUINO INTERN,Philippines,2011,4,28.7,34.56773049645391,-4.0430380256146705,Cold Snap,4.04
2019-12-27,BMM00048042,MANDALAY,Myanmar,2019,12,22.5,29.851804670912948,-4.036306911515541,Cold Snap,4.04
2014-10-24,TH000048378,PHITSANULOK/SARIT,Thailand,2014,10,26.7,32.95738045738045,-4.042744440145992,Cold Snap,4.04
2011-12-24,IDM00096109,SULTAN SYARIF KASIM II,Indonesia,2011,12,25.3,31.7401376146789,-4.036870907756599,Cold Snap,4.04
2011-06-19,RPM00098233,TUGUEGARAO,Philippines,2011,6,27.2,35.281194690265494,-4.0439273853076445,Cold Snap,4.04
2022-10-20,IDM00096937,SURABAYA/GEDANGAN,Indonesia,2022,10,30.9,35.139464882943145,-4.0434399378731305,Cold Snap,4.04
2022-02-22,IDM00097460,LABUHA/TALIABU,Indonesia,2022,2,27.4,31.70711864406779,-4.04041038891603,Cold Snap,4.04
2018-02-12,IDM00097460,LABUHA/TALIABU,Indonesia,2018,2,27.4,31.70711864406779,-4.04041038891603,Cold Snap,4.04
2011-05-30,IDM00097270,MUHAMMAD SALAHUDDIN,Indonesia,2011,5,28.8,32.95125523012553,-4.030404829052749,Cold Snap,4.03
2011-01-31,ID000097014,MENADO/ SAM RATULAN,Indonesia,2011,1,25.0,30.247260273972604,-4.030793480211746,Cold Snap,4.03
2010-11-07,RP000098836,ZAMBOANGA,Philippines,2010,11,28.0,33.485510688836115,-4.028825737659085,Cold Snap,4.03
2007-04-27,MYM00096481,TAWAU,Malaysia,2007,4,28.0,31.879928315412187,-4.025107732156921,Cold Snap,4.03
2017-12-27,TH000048475,HUA HIN,Thailand,2017,12,24.0,30.015406162464977,-4.025615284060785,Cold Snap,4.03
2013-10-17,TH000048379,PHETCHABUN,Thailand,2013,10,26.2,33.12735042735044,-4.033698694122081,Cold Snap,4.03
2008-04-15,ID000097502,SORONG/JEFMAN,Indonesia,2008,4,26.8,31.72507122507122,-4.0333860653065665,Cold Snap,4.03
2005-06-25,IDM00096171,JAPURA,Indonesia,2005,6,26.6,32.60294659300185,-4.029390706968581,Cold Snap,4.03
2000-10-09,RPM00098644,TAGBILARAN,Philippines,2000,10,26.8,32.22694877505567,-4.033063526214772,Cold Snap,4.03
2020-07-27,ID000096145,TAREMPA,Indonesia,2020,7,27.2,32.5663951120163,-4.030341953253215,Cold Snap,4.03
2007-04-13,TH000048480,CHANTHABURI,Thailand,2007,4,29.4,34.42080924855494,-4.03051441144435,Cold Snap,4.03
2004-01-26,RP000098444,LEGASPI,Philippines,2004,1,35.4,29.16012145748988,4.032420298686677,Heatwave,4.03
2008-09-12,IDM00097748,GESER,Indonesia,2008,9,35.6,30.22727272727274,4.033105238217798,Heatwave,4.03
2009-04-30,RPM00098446,VIRAC,Philippines,2009,4,27.5,31.30944206008583,-4.025721474859624,Cold Snap,4.03
2007-05-14,ID000096745,JAKARTA/OBSERVATORY,Indonesia,2007,5,29.0,33.26915167095116,-4.0343877838312885,Cold Snap,4.03
2009-09-30,LAW00041074,SAVANNAKHET L-39,Laos,2009,9,24.5,31.946206896551722,-4.033307312775013,Cold Snap,4.03
2011-04-19,ID000097340,WAINGAPU/MAU HAU,Indonesia,2011,4,28.4,32.51498929336189,-4.0328533261089925,Cold Snap,4.03
2001-11-14,TH000048407,UBON RATCHATHANI,Thailand,2001,11,23.4,32.31176470588236,-4.031241091787527,Cold Snap,4.03
2011-09-03,IDM00096615,RAHADI USMAN,Indonesia,2011,9,27.2,32.407848101265834,-4.03349349087288,Cold Snap,4.03
2011-05-05,ID000096745,JAKARTA/OBSERVATORY,Indonesia,2011,5,29.0,33.26915167095116,-4.0343877838312885,Cold Snap,4.03
2022-10-16,TH000048450,KANCHANABURI,Thailand,2022,10,24.6,32.69423676012462,-4.03004674178518,Cold Snap,4.03
2007-08-21,IDM00096645,ISKANDAR,Indonesia,2007,8,27.2,32.11050119331744,-4.031737729952463,Cold Snap,4.03
2007-11-19,RP000098836,ZAMBOANGA,Philippines,2007,11,28.0,33.485510688836115,-4.028825737659085,Cold Snap,4.03
2010-07-27,RP000098836,ZAMBOANGA,Philippines,2010,7,26.8,32.69615384615385,-4.026426697825105,Cold Snap,4.03
2008-09-08,IDM00096695,KOTABARU/SETAGEN,Indonesia,2008,9,26.6,31.82424242424246,-4.02588359420081,Cold Snap,4.03
2024-05-22,VMM00048914,CA MAU,Vietnam,2024,5,39.9,33.378021978022005,4.0267430728746625,Heatwave,4.03
2000-04-16,TH000048383,MUKDAHAN,Thailand,2000,4,25.5,36.76325678496873,-4.031199317809188,Cold Snap,4.03
2016-03-14,IDM00097096,KASIGUNCU,Indonesia,2016,3,35.4,32.10878661087864,4.034905454743471,Heatwave,4.03
2010-10-29,TH000048357,NAKHON PHANOM,Thailand,2010,10,25.5,32.48467908902693,-4.029811221696799,Cold Snap,4.03
2001-03-13,TH000048431,NAKHON RATCHASIMA,Thailand,2001,3,23.7,35.842682926829276,-4.034764118312605,Cold Snap,4.03
2021-04-01,IDM00097182,UJANG PANDANG/PAOTERE,Indonesia,2021,4,27.7,32.3807058823529,-4.026183415172666,Cold Snap,4.03
2005-12-23,TH000048517,CHUMPHON,Thailand,2005,12,24.8,30.557342657342687,-4.034067487171437,Cold Snap,4.03
2019-02-20,ID000097560,BIAK/FRANS KAISIEPO,Indonesia,2019,2,35.0,30.313840830449823,4.032868437785501,Heatwave,4.03
2012-02-12,IDM00097230,DENPASAR NGURAH RAI,Indonesia,2012,2,35.1,30.93970223325063,4.0340055221521345,Heatwave,4.03
2001-03-14,TH000048552,NAKHON SI THAMMARAT,Thailand,2001,3,27.2,32.82524271844656,-4.024080876822155,Cold Snap,4.02
2004-07-01,RP000098232,APARRI,Philippines,2004,7,26.5,33.37919799498747,-4.02236026312771,Cold Snap,4.02
2016-02-07,TH000048500,PRACHUAP KHIRI KHAN,Thailand,2016,2,26.6,32.813928571428555,-4.018070994242742,Cold Snap,4.02
2003-07-08,IDM00097048,JALALUDDIN,Indonesia,2003,7,27.0,31.853414634146315,-4.01967676496608,Cold Snap,4.02
2021-04-01,IDM00096253,FATMAWATI SOEKARNO,Indonesia,2021,4,27.5,31.779185520361985,-4.018033523767748,Cold Snap,4.02
2000-07-07,IDM00097048,JALALUDDIN,Indonesia,2000,7,27.0,31.853414634146315,-4.01967676496608,Cold Snap,4.02
2010-06-24,IDM00096237,PANGKALPINANG,Indonesia,2010,6,26.8,31.664133016627048,-4.018225094032764,Cold Snap,4.02
2022-04-03,VMW00041011,QUI NHON,Vietnam,2022,4,24.8,31.679556650246337,-4.02269129010583,Cold Snap,4.02
2005-12-22,TH000048550,KO SAMUI,Thailand,2005,12,25.3,29.58672897196262,-4.023770401373355,Cold Snap,4.02
2004-02-06,LAW00041074,SAVANNAKHET L-39,Laos,2004,2,19.2,32.66568627450981,-4.016214069417002,Cold Snap,4.02
2023-03-01,IDM00096179,DABO,Indonesia,2023,3,26.3,31.863461538461525,-4.0220191697210375,Cold Snap,4.02
2021-08-12,IDM00096535,PALOH,Indonesia,2021,8,25.5,32.52884615384616,-4.01525873256041,Cold Snap,4.02
2008-05-04,IDM00097600,SANANA,Indonesia,2008,5,28.4,31.681963470319626,-4.015337664063015,Cold Snap,4.02
2022-09-26,TH000048455,BANGKOK METROPOLIS,Thailand,2022,9,26.6,33.318108651911444,-4.018083839819346,Cold Snap,4.02
2012-09-14,TH000048303,CHIANG RAI,Thailand,2012,9,24.8,31.708148148148137,-4.022693981769017,Cold Snap,4.02
2021-02-26,TH000048568,SONGKHLA,Thailand,2021,2,34.0,30.612560386473426,4.023550859544647,Heatwave,4.02
2000-04-10,TH000048477,SATTAHIP,Thailand,2000,4,29.2,34.38839662447261,-4.019340881066727,Cold Snap,4.02
2018-02-03,TH000048500,PRACHUAP KHIRI KHAN,Thailand,2018,2,26.6,32.813928571428555,-4.018070994242742,Cold Snap,4.02
2010-05-14,IDM00097320,ALOR/MALI/KALABAHI,Indonesia,2010,5,29.1,32.09606126914663,-4.0177386617878525,Cold Snap,4.02
2011-07-31,TH000048379,PHETCHABUN,Thailand,2011,7,24.7,33.06157112526541,-4.017530563924811,Cold Snap,4.02
2020-08-29,IDM00097698,JAYAPURA/DOK II,Indonesia,2020,8,27.3,31.554785478547846,-4.0236637370638775,Cold Snap,4.02
2003-01-02,TH000048325,MAE SARIANG,Thailand,2003,1,25.0,31.865789473684213,-4.017332820294017,Cold Snap,4.02
2003-01-01,TH000048325,MAE SARIANG,Thailand,2003,1,25.0,31.865789473684213,-4.017332820294017,Cold Snap,4.02
2019-05-15,IDM00096295,RADIN INTEN II,Indonesia,2019,5,28.4,32.78388625592413,-4.015815596103308,Cold Snap,4.02
2011-03-26,TH000048569,HAT YAI,Thailand,2011,3,28.2,34.457081545064376,-4.015285117259097,Cold Snap,4.02
2007-04-06,IDM00097796,KOKONAO/TIMUKA,Indonesia,2007,4,26.8,32.17293064876957,-4.022011277350147,Cold Snap,4.02
2006-01-11,IDM00096171,JAPURA,Indonesia,2006,1,24.6,31.29709090909091,-4.021531985139494,Cold Snap,4.02
2017-04-03,MYM00048615,SULTAN ISMAIL PETRA,Malaysia,2017,4,28.0,32.684193548387114,-4.024078604723898,Cold Snap,4.02
2010-10-05,TH000048405,ROI ET,Thailand,2010,10,25.0,31.92989323843416,-4.024505497130538,Cold Snap,4.02
2003-02-22,IDM00096525,TANJUNG SELOR,Indonesia,2003,2,25.4,31.663950617283945,-4.023259981514664,Cold Snap,4.02
2006-08-08,IDM00097086,BUBUNG,Indonesia,2006,8,25.0,29.44190871369293,-4.016885579927408,Cold Snap,4.02
2001-03-13,TH000048459,CHON BURI,Thailand,2001,3,27.8,34.36618705035974,-4.019104830007392,Cold Snap,4.02
2007-10-22,TH000048551,SURAT THANI,Thailand,2007,10,25.0,32.36008869179599,-4.01703587433989,Cold Snap,4.02
2017-02-09,ID000097980,MERAUKE/MOPAH,Indonesia,2017,2,26.8,31.579935275080896,-4.021194935142146,Cold Snap,4.02
2007-10-31,TH000048425,SUPHAN BURI,Thailand,2007,10,26.5,33.096119929453266,-4.022449964236776,Cold Snap,4.02
2019-09-04,IDM00097682,NABIRE,Indonesia,2019,9,27.4,31.84726224783862,-4.017402559447167,Cold Snap,4.02
2021-03-14,IDM00097876,TANAH MERAH,Indonesia,2021,3,25.5,32.38338557993728,-4.024899596491109,Cold Snap,4.02
2008-11-28,RPM00098132,ITBAYAT,Philippines,2008,11,21.0,27.128438228438238,-4.013358340264453,Cold Snap,4.01
2016-04-11,TH000048550,KO SAMUI,Thailand,2016,4,38.0,32.010630630630615,4.005258949934681,Heatwave,4.01
2019-07-18,TH000048564,PHUKET,Thailand,2019,7,27.4,32.5621782178218,-4.010733932240855,Cold Snap,4.01
2007-01-21,RPM00098134,BASCO RADAR,Philippines,2007,1,32.7,23.966252587991708,4.006128540463228,Heatwave,4.01
2016-10-07,ID000096073,SIBOLGA/PINANGSORI,Indonesia,2016,10,26.0,31.429629629629634,-4.008742539331759,Cold Snap,4.01
2019-12-01,IDM00096839,ACHMAD YANI,Indonesia,2019,12,36.0,31.525337837837807,4.0055741483677005,Heatwave,4.01
2020-10-18,TH000048381,KHON KAEN,Thailand,2020,10,24.9,32.02263610315189,-4.005901328195865,Cold Snap,4.01
2002-10-25,VMW00041010,NHA TRANG,Vietnam,2002,10,24.5,30.289884393063588,-4.005545126614577,Cold Snap,4.01
2012-04-25,IDM00097570,SERUI/YENDOSA,Indonesia,2012,4,26.6,31.622629969418966,-4.008837641572794,Cold Snap,4.01
2001-02-27,ID000096073,SIBOLGA/PINANGSORI,Indonesia,2001,2,27.0,32.67184643510054,-4.011213760315028,Cold Snap,4.01
2002-05-08,ID000096073,SIBOLGA/PINANGSORI,Indonesia,2002,5,28.0,32.58244972577694,-4.006923136489584,Cold Snap,4.01
2009-02-16,IDM00097260,SUMBAWA BESAR,Indonesia,2009,2,26.2,30.82972972972973,-4.0079203981193485,Cold Snap,4.01
2001-04-30,TH000048475,HUA HIN,Thailand,2001,4,28.0,33.54143518518521,-4.012034695144494,Cold Snap,4.01
2022-12-31,IDM00096973,KALIANGET (MADURA IS),Indonesia,2022,12,26.2,31.969130434782592,-4.010389213373218,Cold Snap,4.01
2022-12-30,IDM00096973,KALIANGET (MADURA IS),Indonesia,2022,12,26.2,31.969130434782592,-4.010389213373218,Cold Snap,4.01
2000-06-08,MY000048620,SITIAWAN,Malaysia,2000,6,29.0,33.114488636363674,-4.008992457533739,Cold Snap,4.01
2001-06-01,IDM00097430,BABULLAH,Indonesia,2001,6,26.8,31.24568527918783,-4.014324931983848,Cold Snap,4.01
2001-01-04,IDM00097796,KOKONAO/TIMUKA,Indonesia,2001,1,27.8,33.050620347394535,-4.009283742568745,Cold Snap,4.01
2011-01-29,IDM00097796,KOKONAO/TIMUKA,Indonesia,2011,1,27.8,33.050620347394535,-4.009283742568745,Cold Snap,4.01
2003-09-19,IDM00096749,SOEKARNO HATTA INTL,Indonesia,2003,9,29.6,32.77479674796747,-4.006704243510057,Cold Snap,4.01
2021-01-12,TH000048426,LOP BURI,Thailand,2021,1,25.2,32.86878612716759,-4.012610443876633,Cold Snap,4.01
2000-05-20,TH000048327,CHIANG MAI,Thailand,2000,5,23.2,35.189869281045766,-4.0067816719267375,Cold Snap,4.01
2008-11-04,IDM00097008,NAHA,Indonesia,2008,11,26.8,31.089181286549707,-4.007866871265576,Cold Snap,4.01
2005-04-04,TH000048330,PHRAE,Thailand,2005,4,28.0,37.67230769230768,-4.01382316914468,Cold Snap,4.01
2015-11-01,BMM00048042,MANDALAY,Myanmar,2015,11,24.0,32.14755555555554,-4.006285914889634,Cold Snap,4.01
2008-03-31,BMM00048097,YANGON INTL,Myanmar,2008,3,30.8,37.03870967741936,-4.012836870785789,Cold Snap,4.01
2007-05-16,IDM00096741,JAKARTA/TANJUNG PRIOK,Indonesia,2007,5,28.8,33.07487179487179,-4.013963132324489,Cold Snap,4.01
2011-05-22,IDM00096525,TANJUNG SELOR,Indonesia,2011,5,27.0,33.11723356009071,-4.011469219505946,Cold Snap,4.01
2021-05-05,IDM00096525,TANJUNG SELOR,Indonesia,2021,5,27.0,33.11723356009071,-4.011469219505946,Cold Snap,4.01
2011-03-28,TH000048327,CHIANG MAI,Thailand,2011,3,26.5,35.54960629921263,-4.003333416888708,Cold Snap,4.0
2022-06-17,IDM00096797,TEGAL,Indonesia,2022,6,28.8,32.10047058823529,-3.997697647155561,Cold Snap,4.0
2005-09-16,IDM00096253,FATMAWATI SOEKARNO,Indonesia,2005,9,27.0,31.217401392111345,-4.002563122417384,Cold Snap,4.0
2005-02-26,IDM00096633,SEPINGGAN,Indonesia,2005,2,37.8,31.698058252427163,4.003883597009934,Heatwave,4.0
2006-09-25,TH000048383,MUKDAHAN,Thailand,2006,9,24.7,32.518146718146724,-3.998422267157303,Cold Snap,4.0
2020-07-09,IDM00096581,SUPADIO,Indonesia,2020,7,27.3,32.79036144578311,-4.004305357254612,Cold Snap,4.0
2000-08-01,IDM00096695,KOTABARU/SETAGEN,Indonesia,2000,8,26.2,31.21013289036546,-3.9955198357356476,Cold Snap,4.0
2017-09-23,IDM00097192,BAU-BAU/BETO AMBIRI,Indonesia,2017,9,28.0,32.9355504587156,-4.0015085062366476,Cold Snap,4.0
2010-08-28,IDM00096509,JUWATA,Indonesia,2010,8,26.4,31.596978021978046,-4.002255639933391,Cold Snap,4.0
